Total Line Failures,Steady State,Accumulation of Failed Capacities
33,30,6207.0
34,31,6170.0
35,-1,6232.0
5,2,6140.0
6,3,6140.0
7,4,6116.0
8,5,6106.0
9,-1,6123.0
5,2,6169.0
6,3,6183.0
7,4,6141.0
8,5,6144.0
9,-1,6144.0
5,2,6106.0
6,-1,6111.0
5,2,6170.0
6,-1,6143.0
5,2,6103.0
6,-1,6104.0
5,2,6116.0
6,-1,6118.0
5,2,6137.0
6,3,6159.0
7,-1,6169.0
5,2,6116.0
6,-1,6134.0
5,2,6121.0
6,3,6137.0
7,4,6137.0
8,-1,6142.0
5,-1,6135.0
5,2,6178.0
6,3,6178.0
7,4,6180.0
8,5,6168.0
9,-1,6167.0
5,-1,6143.0
5,2,6078.0
6,3,6090.0
7,4,6093.0
8,5,6084.0
9,6,6169.0
10,7,6100.0
11,8,6100.0
12,9,6104.0
13,10,6028.0
14,11,6089.0
15,12,6109.0
16,13,6103.0
17,14,6101.0
18,15,6101.0
19,16,6109.0
20,17,6109.0
21,18,6102.0
22,19,6104.0
23,20,6115.0
24,21,6133.0
25,22,6107.0
26,23,6115.0
27,24,6104.0
28,25,6104.0
29,26,6104.0
30,27,6152.0
31,28,6152.0
32,-1,6152.0
5,2,6129.0
6,3,6119.0
7,4,6125.0
8,5,6125.0
9,6,6129.0
10,-1,6138.0
5,-1,6123.0
5,-1,6119.0
5,-1,6087.0
5,2,6124.0
6,-1,6115.0
5,2,6115.0
6,-1,6111.0
5,2,6140.0
6,3,6142.0
7,4,6120.0
8,-1,6132.0
5,2,6096.0
6,-1,6102.0
5,-1,6136.0
5,2,6110.0
6,3,6113.0
7,4,6122.0
8,5,6121.0
9,-1,6093.0
5,2,6093.0
6,-1,6107.0
5,-1,6078.0
5,2,6111.0
6,-1,6126.0
5,2,6149.0
6,3,6158.0
7,4,6149.0
8,5,6169.0
9,6,6169.0
10,7,6148.0
11,8,6141.0
12,9,6141.0
13,10,6140.0
14,11,6134.0
15,12,6138.0
16,13,6125.0
17,14,6079.0
18,15,6067.0
19,16,6206.0
20,-1,6236.0
5,2,6117.0
6,3,6140.0
7,-1,6139.0
5,2,6077.0
6,-1,6091.0
5,-1,6112.0
5,2,6126.0
6,3,6126.0
7,4,6129.0
8,-1,6128.0
5,2,6125.0
6,-1,6118.0
5,2,6072.0
6,3,6061.0
7,4,6061.0
8,5,6038.0
9,6,6041.0
10,7,6141.0
11,8,6136.0
12,9,6146.0
13,10,6157.0
14,11,6135.0
15,12,6133.0
16,13,6127.0
17,14,6173.0
18,15,6193.0
19,16,6211.0
20,17,6215.0
21,18,6210.0
22,19,6215.0
23,20,6213.0
24,21,6213.0
25,22,6210.0
26,23,6210.0
27,24,6210.0
28,25,6210.0
29,26,6210.0
30,-1,6215.0
5,2,6108.0
6,3,6108.0
7,4,6108.0
8,5,6108.0
9,-1,6108.0
5,2,6121.0
6,-1,6131.0
5,2,6120.0
6,3,6120.0
7,4,6122.0
8,5,6127.0
9,6,6151.0
10,7,6109.0
11,-1,6114.0
5,2,6168.0
6,-1,6170.0
5,2,6084.0
6,3,6089.0
7,4,6073.0
8,5,6057.0
9,6,6051.0
10,7,6001.0
11,8,6012.0
12,9,6142.0
13,10,6130.0
14,11,6084.0
15,12,6070.0
16,13,6112.0
17,14,6112.0
18,15,6112.0
19,16,6112.0
20,17,6112.0
21,18,6118.0
22,19,6112.0
23,20,6112.0
24,21,6226.0
25,22,6235.0
26,23,6138.0
27,24,6169.0
28,25,6149.0
29,-1,6182.0
5,-1,6191.0
5,2,6134.0
6,3,6133.0
7,-1,6127.0
5,-1,6154.0
5,-1,6136.0
5,-1,6105.0
5,2,6129.0
6,-1,6120.0
5,-1,6110.0
5,2,6114.0
6,3,6122.0
7,4,6122.0
8,5,6107.0
9,6,6103.0
10,-1,6118.0
5,2,6116.0
6,-1,6119.0
5,2,6169.0
6,3,6169.0
7,4,6164.0
8,5,6159.0
9,-1,6110.0
5,2,6125.0
6,3,6137.0
7,4,6183.0
8,5,6168.0
9,6,6210.0
10,7,6210.0
11,8,6219.0
12,9,6195.0
13,10,6210.0
14,11,6110.0
15,12,6125.0
16,13,6163.0
17,14,6167.0
18,15,6168.0
19,16,6189.0
20,17,6170.0
21,18,6174.0
22,19,6171.0
23,20,6172.0
24,21,6173.0
25,22,6173.0
26,23,6174.0
27,24,6172.0
28,25,6210.0
29,26,6210.0
30,-1,6210.0
5,2,6094.0
6,3,6106.0
7,-1,6105.0
5,2,6140.0
6,-1,6137.0
5,-1,6172.0
5,-1,6109.0
5,2,6131.0
6,3,6131.0
7,4,6123.0
8,5,6128.0
9,6,6125.0
10,-1,6108.0
5,2,6121.0
6,3,6148.0
7,4,6148.0
8,5,6145.0
9,-1,6137.0
5,2,6080.0
6,3,6079.0
7,4,6048.0
8,5,6047.0
9,6,6049.0
10,7,6049.0
11,8,6048.0
12,9,6018.0
13,10,6049.0
14,11,6049.0
15,12,6049.0
16,13,6049.0
17,14,6098.0
18,15,6146.0
19,16,6210.0
20,17,6130.0
21,18,6093.0
22,19,6121.0
23,20,6117.0
24,21,6190.0
25,-1,6200.0
5,2,6143.0
6,-1,6131.0
5,-1,6163.0
5,2,6127.0
6,-1,6120.0
5,2,6118.0
6,3,6137.0
7,-1,6137.0
5,-1,6121.0
5,2,6047.0
6,3,6049.0
7,4,6049.0
8,5,6032.0
9,6,6076.0
10,7,6031.0
11,8,6041.0
12,9,6172.0
13,10,6190.0
14,11,6129.0
15,-1,6120.0
5,2,6133.0
6,3,6145.0
7,4,6127.0
8,-1,6128.0
5,2,6175.0
6,3,6175.0
7,4,6175.0
8,5,6181.0
9,-1,6111.0
5,2,6134.0
6,-1,6131.0
5,2,6111.0
6,3,6116.0
7,4,6116.0
8,5,6120.0
9,-1,6116.0
5,2,6064.0
6,3,6064.0
7,4,6049.0
8,5,6048.0
9,6,6042.0
10,7,6086.0
11,8,6129.0
12,9,6210.0
13,10,6060.0
14,11,6106.0
15,12,6029.0
16,13,6029.0
17,14,6032.0
18,15,6060.0
19,16,6059.0
20,17,6065.0
21,18,6076.0
22,19,6120.0
23,20,6128.0
24,21,6128.0
25,22,6130.0
26,23,6132.0
27,-1,6212.0
5,2,6123.0
6,-1,6150.0
5,-1,6108.0
5,2,6131.0
6,3,6130.0
7,-1,6181.0
5,2,6131.0
6,3,6117.0
7,4,6117.0
8,5,6118.0
9,6,6105.0
10,7,6121.0
11,-1,6108.0
5,2,6102.0
6,3,6103.0
7,-1,6116.0
5,2,6108.0
6,-1,6108.0
5,2,6115.0
6,-1,6080.0
5,2,6117.0
6,3,6096.0
7,4,6096.0
8,-1,6096.0
5,2,6090.0
6,-1,6086.0
5,2,6121.0
6,3,6136.0
7,-1,6120.0
5,2,6106.0
6,3,6119.0
7,4,6133.0
8,5,6137.0
9,6,6134.0
10,-1,6133.0
5,2,6107.0
6,-1,6102.0
5,-1,6124.0
5,-1,6149.0
5,2,6186.0
6,-1,6186.0
5,-1,6113.0
5,2,6138.0
6,3,6129.0
7,4,6118.0
8,-1,6157.0
5,-1,6160.0
5,2,6097.0
6,3,6094.0
7,-1,6094.0
5,2,6109.0
6,-1,6138.0
5,2,6143.0
6,-1,6140.0
5,2,6114.0
6,3,6117.0
7,-1,6122.0
5,-1,6114.0
5,2,6115.0
6,3,6108.0
7,4,6122.0
8,5,6145.0
9,6,6147.0
10,-1,6127.0
5,2,6106.0
6,3,6118.0
7,4,6136.0
8,5,6109.0
9,6,6164.0
10,7,6149.0
11,-1,6162.0
5,-1,6116.0
5,-1,6103.0
5,2,6097.0
6,3,6103.0
7,4,6100.0
8,5,6095.0
9,6,6095.0
10,7,6090.0
11,8,6096.0
12,9,6116.0
13,-1,6116.0
5,2,6071.0
6,3,6055.0
7,4,6093.0
8,5,6097.0
9,6,6154.0
10,7,6120.0
11,8,6120.0
12,9,6095.0
13,10,6065.0
14,11,6106.0
15,12,6112.0
16,13,6168.0
17,14,6168.0
18,15,6168.0
19,16,6168.0
20,17,6168.0
21,18,6167.0
22,19,6168.0
23,20,6168.0
24,21,6168.0
25,22,6159.0
26,23,6168.0
27,24,6168.0
28,25,6161.0
29,26,6161.0
30,27,6204.0
31,28,6204.0
32,29,6198.0
33,30,6204.0
34,31,6204.0
35,32,6204.0
36,33,6204.0
37,-1,6204.0
5,2,6180.0
6,-1,6147.0
5,-1,6080.0
5,2,6107.0
6,-1,6110.0
5,2,6104.0
6,3,6104.0
7,-1,6129.0
5,-1,6154.0
5,-1,6117.0
5,-1,6121.0
5,2,6110.0
6,-1,6177.0
5,2,6129.0
6,3,6131.0
7,4,6123.0
8,-1,6125.0
5,2,6114.0
6,-1,6111.0
5,-1,6146.0
5,-1,6189.0
5,2,6091.0
6,3,6080.0
7,4,6100.0
8,5,6068.0
9,6,6066.0
10,7,6074.0
11,8,6049.0
12,9,6079.0
13,10,6101.0
14,11,6083.0
15,12,6083.0
16,13,6083.0
17,14,6083.0
18,15,6081.0
19,16,6057.0
20,17,6080.0
21,18,6089.0
22,19,6183.0
23,20,6214.0
24,21,6142.0
25,22,6185.0
26,23,6186.0
27,24,6179.0
28,25,6140.0
29,26,6118.0
30,27,6126.0
31,28,6127.0
32,29,6161.0
33,30,6184.0
34,31,6163.0
35,32,6207.0
36,33,6207.0
37,34,6154.0
38,-1,6222.0
5,2,6126.0
6,3,6096.0
7,-1,6114.0
5,-1,6100.0
5,2,6138.0
6,-1,6137.0
5,-1,6121.0
5,-1,6115.0
5,2,6035.0
6,3,6043.0
7,4,6063.0
8,5,6116.0
9,6,6116.0
10,7,6100.0
11,8,6103.0
12,9,6083.0
13,10,6123.0
14,11,6118.0
15,12,6060.0
16,13,6060.0
17,14,6060.0
18,15,6110.0
19,16,6003.0
20,17,6074.0
21,18,6150.0
22,19,6161.0
23,20,6150.0
24,21,6150.0
25,22,6150.0
26,23,6131.0
27,24,6151.0
28,25,6282.0
29,26,6280.0
30,27,6266.0
31,28,6260.0
32,29,6253.0
33,30,6253.0
34,-1,6252.0
5,2,6096.0
6,3,6096.0
7,4,6104.0
8,-1,6098.0
5,-1,6111.0
5,2,6064.0
6,3,6064.0
7,4,6047.0
8,5,6047.0
9,6,6047.0
10,7,6048.0
11,8,6065.0
12,9,6059.0
13,10,5996.0
14,11,5996.0
15,12,5999.0
16,13,6024.0
17,14,6035.0
18,15,6089.0
19,16,6089.0
20,17,6108.0
21,18,6144.0
22,19,6144.0
23,-1,6144.0
5,2,6125.0
6,3,6126.0
7,4,6128.0
8,-1,6122.0
5,-1,6155.0
5,-1,6122.0
5,-1,6095.0
5,2,6119.0
6,3,6083.0
7,-1,6135.0
5,2,6098.0
6,3,6110.0
7,4,6110.0
8,-1,6102.0
5,-1,6187.0
5,2,6176.0
6,-1,6185.0
5,2,6118.0
6,3,6147.0
7,-1,6147.0
5,2,6106.0
6,3,6106.0
7,4,6128.0
8,5,6126.0
9,-1,6131.0
5,2,6159.0
6,-1,6166.0
5,2,6138.0
6,3,6138.0
7,4,6137.0
8,-1,6141.0
5,-1,6122.0
5,2,6151.0
6,3,6153.0
7,4,6126.0
8,5,6132.0
9,6,6131.0
10,-1,6164.0
5,-1,6096.0
5,2,6175.0
6,3,6155.0
7,-1,6155.0
5,2,6128.0
6,3,6146.0
7,4,6146.0
8,5,6134.0
9,6,6141.0
10,7,6136.0
11,8,6136.0
12,-1,6135.0
5,2,6091.0
6,-1,6091.0
5,-1,6114.0
5,-1,6138.0
5,-1,6096.0
5,-1,6128.0
5,2,6164.0
6,3,6168.0
7,4,6167.0
8,-1,6164.0
5,-1,6099.0
5,2,6128.0
6,-1,6106.0
5,-1,6128.0
5,2,6164.0
6,3,6165.0
7,4,6131.0
8,5,6130.0
9,6,6126.0
10,7,6169.0
11,8,6119.0
12,9,6120.0
13,10,6118.0
14,11,6112.0
15,12,6109.0
16,13,6111.0
17,14,6113.0
18,15,6078.0
19,16,6078.0
20,17,6047.0
21,18,6127.0
22,19,6127.0
23,20,6127.0
24,21,6122.0
25,22,6067.0
26,23,6069.0
27,24,6097.0
28,25,6143.0
29,26,6152.0
30,27,6127.0
31,28,6238.0
32,29,6237.0
33,30,6230.0
34,-1,6207.0
5,-1,6105.0
5,2,6096.0
6,3,6096.0
7,4,6094.0
8,-1,6080.0
5,-1,6150.0
5,2,6152.0
6,3,6159.0
7,-1,6159.0
5,2,6093.0
6,-1,6103.0
5,2,6153.0
6,3,6128.0
7,-1,6185.0
5,-1,6095.0
5,-1,6097.0
5,2,6102.0
6,3,6114.0
7,4,6114.0
8,5,6124.0
9,-1,6156.0
5,-1,6123.0
5,2,6125.0
6,3,6141.0
7,4,6148.0
8,5,6147.0
9,6,6187.0
10,-1,6219.0
5,2,6141.0
6,3,6145.0
7,-1,6133.0
5,2,6158.0
6,3,6138.0
7,4,6134.0
8,-1,6143.0
5,2,6102.0
6,-1,6096.0
5,-1,6082.0
5,-1,6125.0
5,-1,6135.0
5,2,6100.0
6,-1,6122.0
5,2,6141.0
6,3,6159.0
7,-1,6136.0
5,-1,6121.0
5,2,6122.0
6,3,6127.0
7,-1,6119.0
5,-1,6102.0
5,2,6071.0
6,3,6049.0
7,4,6043.0
8,5,6032.0
9,6,6067.0
10,7,6049.0
11,8,5971.0
12,9,5910.0
13,10,5982.0
14,11,5968.0
15,12,5970.0
16,13,5972.0
17,14,5960.0
18,15,5967.0
19,16,5966.0
20,17,5967.0
21,18,5967.0
22,19,5967.0
23,20,5965.0
24,21,5965.0
25,22,6003.0
26,23,6098.0
27,24,6075.0
28,25,6097.0
29,-1,6163.0
5,-1,6127.0
5,2,6169.0
6,3,6169.0
7,4,6141.0
8,5,6158.0
9,6,6171.0
10,7,6177.0
11,-1,6144.0
5,2,6062.0
6,3,6046.0
7,4,6045.0
8,5,6045.0
9,6,6045.0
10,7,6026.0
11,8,5970.0
12,9,6128.0
13,10,6044.0
14,11,6046.0
15,12,6044.0
16,13,6045.0
17,14,6045.0
18,15,6045.0
19,16,6045.0
20,17,6042.0
21,18,6044.0
22,19,6046.0
23,20,6109.0
24,21,6116.0
25,22,6116.0
26,-1,6113.0
5,2,6113.0
6,-1,6113.0
5,2,6103.0
6,3,6119.0
7,-1,6134.0
5,2,6057.0
6,3,6069.0
7,4,6053.0
8,5,6073.0
9,6,6058.0
10,7,6045.0
11,8,6182.0
12,-1,6182.0
5,2,6113.0
6,3,6129.0
7,4,6130.0
8,-1,6127.0
5,-1,6136.0
5,2,6112.0
6,3,6115.0
7,-1,6118.0
5,2,6149.0
6,-1,6166.0
5,-1,6122.0
5,2,6130.0
6,3,6135.0
7,4,6095.0
8,5,6123.0
9,6,6123.0
10,7,6110.0
11,8,6137.0
12,9,6105.0
13,10,6105.0
14,11,6105.0
15,12,6106.0
16,13,6129.0
17,14,6128.0
18,15,6124.0
19,16,6127.0
20,17,6190.0
21,18,6208.0
22,19,6210.0
23,20,6215.0
24,21,6182.0
25,22,6215.0
26,23,6215.0
27,24,6215.0
28,25,6193.0
29,26,6193.0
30,27,6190.0
31,28,6202.0
32,29,6195.0
33,30,6216.0
34,31,6193.0
35,32,6197.0
36,33,6173.0
37,-1,6553.0
5,2,6118.0
6,-1,6110.0
5,-1,6096.0
5,-1,6121.0
5,2,6155.0
6,3,6162.0
7,4,6162.0
8,5,6162.0
9,6,6127.0
10,7,6128.0
11,8,6193.0
12,9,6191.0
13,-1,6215.0
5,2,6121.0
6,3,6131.0
7,-1,6131.0
5,2,6143.0
6,3,6142.0
7,-1,6132.0
5,2,6097.0
6,3,6095.0
7,4,6107.0
8,5,6104.0
9,6,6103.0
10,7,6115.0
11,8,6096.0
12,9,6095.0
13,10,6095.0
14,11,6070.0
15,12,6070.0
16,13,6071.0
17,14,6074.0
18,15,6098.0
19,16,6082.0
20,17,6081.0
21,18,6084.0
22,19,6157.0
23,20,6210.0
24,21,6175.0
25,22,6186.0
26,23,6186.0
27,24,6180.0
28,25,6132.0
29,26,6143.0
30,27,6169.0
31,28,6169.0
32,29,6170.0
33,30,6172.0
34,31,6178.0
35,32,6175.0
36,33,6192.0
37,34,6214.0
38,35,6210.0
39,36,6169.0
40,37,6209.0
41,38,6253.0
42,39,6255.0
43,40,6208.0
44,41,6241.0
45,42,6232.0
46,43,6186.0
47,-1,6367.0
5,-1,6094.0
5,2,6097.0
6,-1,6089.0
5,-1,6096.0
5,2,6123.0
6,3,6125.0
7,-1,6132.0
5,2,6144.0
6,-1,6125.0
5,2,6182.0
6,-1,6158.0
5,2,6073.0
6,3,6049.0
7,4,6049.0
8,5,6032.0
9,6,6069.0
10,7,6049.0
11,8,6041.0
12,9,5905.0
13,10,5972.0
14,11,5973.0
15,12,5982.0
16,13,5968.0
17,14,5975.0
18,15,6039.0
19,16,6067.0
20,17,6066.0
21,18,6061.0
22,19,6070.0
23,20,6070.0
24,21,6096.0
25,22,6103.0
26,23,6134.0
27,24,6140.0
28,25,6139.0
29,26,6139.0
30,27,6140.0
31,-1,6146.0
5,2,6123.0
6,-1,6123.0
5,2,6134.0
6,-1,6102.0
5,-1,6093.0
5,2,6127.0
6,3,6126.0
7,-1,6131.0
5,-1,6113.0
5,2,6124.0
6,3,6147.0
7,-1,6147.0
5,2,6108.0
6,-1,6101.0
5,-1,6130.0
5,2,6178.0
6,3,6152.0
7,-1,6156.0
5,-1,6156.0
5,2,6136.0
6,3,6132.0
7,4,6136.0
8,-1,6136.0
5,2,6104.0
6,3,6108.0
7,-1,6112.0
5,2,6110.0
6,3,6113.0
7,4,6104.0
8,5,6092.0
9,6,6143.0
10,-1,6143.0
5,2,6170.0
6,3,6170.0
7,4,6170.0
8,5,6157.0
9,6,6152.0
10,7,6142.0
11,8,6134.0
12,9,6018.0
13,10,6204.0
14,11,6237.0
15,12,6237.0
16,13,6237.0
17,14,6237.0
18,15,6224.0
19,16,6215.0
20,17,6231.0
21,18,6231.0
22,19,6186.0
23,20,6252.0
24,21,6222.0
25,22,6282.0
26,23,6268.0
27,24,6263.0
28,25,6266.0
29,26,6270.0
30,27,6240.0
31,28,6260.0
32,-1,6260.0
5,2,6105.0
6,3,6131.0
7,-1,6131.0
5,2,6131.0
6,-1,6131.0
5,2,6133.0
6,3,6122.0
7,4,6169.0
8,5,6166.0
9,-1,6165.0
5,-1,6123.0
5,2,6124.0
6,-1,6123.0
5,-1,6100.0
5,-1,6123.0
5,-1,6098.0
5,2,6125.0
6,-1,6146.0
5,2,6117.0
6,-1,6126.0
5,2,6127.0
6,3,6131.0
7,4,6137.0
8,-1,6135.0
5,2,6126.0
6,-1,6125.0
5,-1,6126.0
5,2,6093.0
6,-1,6085.0
5,-1,6107.0
5,2,6080.0
6,3,6087.0
7,-1,6087.0
5,-1,6133.0
5,-1,6140.0
5,2,6118.0
6,-1,6132.0
5,2,6106.0
6,3,6084.0
7,4,6131.0
8,5,6129.0
9,6,6130.0
10,7,6134.0
11,8,6130.0
12,9,6109.0
13,-1,6107.0
5,2,6133.0
6,3,6140.0
7,4,6143.0
8,5,6143.0
9,6,6150.0
10,7,6134.0
11,8,6150.0
12,-1,6150.0
5,-1,6132.0
5,-1,6107.0
5,-1,6135.0
5,2,6130.0
6,-1,6101.0
5,2,6131.0
6,3,6136.0
7,4,6135.0
8,5,6134.0
9,-1,6132.0
5,-1,6108.0
5,2,6069.0
6,3,6049.0
7,4,6049.0
8,5,6040.0
9,6,6028.0
10,7,6027.0
11,8,6029.0
12,9,6028.0
13,10,6026.0
14,11,6029.0
15,12,6029.0
16,13,6030.0
17,14,6038.0
18,15,6010.0
19,16,6024.0
20,17,6029.0
21,18,6021.0
22,19,6061.0
23,20,6154.0
24,21,6162.0
25,22,6215.0
26,23,6114.0
27,24,6072.0
28,25,6101.0
29,-1,6138.0
5,2,6101.0
6,3,6101.0
7,4,6101.0
8,5,6089.0
9,6,6091.0
10,7,6067.0
11,8,6023.0
12,9,6150.0
13,10,6143.0
14,11,6171.0
15,12,6174.0
16,13,6174.0
17,14,6174.0
18,15,6174.0
19,-1,6170.0
5,2,6117.0
6,3,6108.0
7,-1,6107.0
5,2,6077.0
6,3,6078.0
7,-1,6090.0
5,2,6119.0
6,-1,6140.0
5,-1,6125.0
5,-1,6077.0
5,2,6145.0
6,-1,6127.0
5,-1,6157.0
5,2,6116.0
6,3,6111.0
7,4,6101.0
8,-1,6118.0
5,2,6126.0
6,-1,6127.0
5,-1,6113.0
5,2,6177.0
6,3,6190.0
7,4,6185.0
8,-1,6185.0
5,2,6064.0
6,3,6039.0
7,4,6035.0
8,5,6034.0
9,6,6036.0
10,7,6038.0
11,8,6098.0
12,9,6108.0
13,10,6190.0
14,11,6183.0
15,12,6060.0
16,13,6097.0
17,14,6097.0
18,15,6030.0
19,16,6030.0
20,17,6027.0
21,18,6060.0
22,19,6060.0
23,20,6060.0
24,21,6096.0
25,22,6109.0
26,23,6120.0
27,24,6114.0
28,25,6206.0
29,-1,6202.0
5,2,6144.0
6,3,6176.0
7,4,6183.0
8,-1,6184.0
5,-1,6112.0
5,-1,6119.0
5,2,6098.0
6,-1,6096.0
5,2,6140.0
6,3,6112.0
7,4,6115.0
8,5,6104.0
9,6,6098.0
10,7,6114.0
11,-1,6117.0
5,2,6158.0
6,3,6152.0
7,4,6172.0
8,-1,6172.0
5,2,6149.0
6,-1,6150.0
5,2,6122.0
6,-1,6121.0
5,-1,6123.0
5,2,6107.0
6,3,6136.0
7,4,6149.0
8,5,6128.0
9,6,6128.0
10,7,6183.0
11,8,6158.0
12,-1,6161.0
5,2,6133.0
6,-1,6135.0
5,2,6064.0
6,3,6089.0
7,4,6060.0
8,5,6060.0
9,6,6068.0
10,7,6068.0
11,8,6062.0
12,-1,6196.0
5,-1,6091.0
5,2,6113.0
6,-1,6127.0
5,2,6150.0
6,-1,6152.0
5,2,6118.0
6,3,6118.0
7,4,6212.0
8,-1,6211.0
5,-1,6132.0
5,2,6145.0
6,-1,6118.0
5,2,6123.0
6,3,6127.0
7,4,6129.0
8,-1,6129.0
5,-1,6098.0
5,2,6125.0
6,3,6125.0
7,4,6127.0
8,5,6120.0
9,6,6145.0
10,7,6142.0
11,8,6196.0
12,9,6215.0
13,10,6200.0
14,11,6187.0
15,12,6187.0
16,13,6196.0
17,14,6157.0
18,15,6163.0
19,-1,6163.0
5,2,6049.0
6,3,6053.0
7,4,6048.0
8,5,6048.0
9,6,6032.0
10,7,6049.0
11,8,6049.0
12,9,6049.0
13,10,6049.0
14,11,6178.0
15,12,6084.0
16,13,6078.0
17,14,6210.0
18,15,6130.0
19,16,6009.0
20,17,6016.0
21,18,6023.0
22,19,6042.0
23,20,6061.0
24,21,6062.0
25,22,6082.0
26,23,6103.0
27,-1,6162.0
5,2,6149.0
6,-1,6153.0
5,-1,6139.0
5,2,6129.0
6,-1,6134.0
5,2,6116.0
6,3,6110.0
7,4,6120.0
8,5,6120.0
9,6,6123.0
10,7,6124.0
11,8,6136.0
12,9,6126.0
13,10,6127.0
14,11,6144.0
15,12,6144.0
16,13,6170.0
17,14,6177.0
18,15,6112.0
19,-1,6158.0
5,2,6119.0
6,3,6144.0
7,4,6152.0
8,5,6128.0
9,-1,6126.0
5,-1,6120.0
5,2,6132.0
6,3,6129.0
7,4,6117.0
8,-1,6132.0
5,-1,6146.0
5,-1,6110.0
5,2,6139.0
6,-1,6145.0
5,-1,6111.0
5,2,6141.0
6,3,6141.0
7,4,6133.0
8,5,6133.0
9,6,6128.0
10,-1,6123.0
5,2,6125.0
6,3,6126.0
7,-1,6133.0
5,-1,6095.0
5,-1,6114.0
5,2,6105.0
6,3,6112.0
7,4,6110.0
8,-1,6110.0
5,2,6110.0
6,3,6117.0
7,4,6121.0
8,5,6121.0
9,-1,6134.0
5,2,6105.0
6,3,6130.0
7,-1,6129.0
5,2,6188.0
6,3,6188.0
7,4,6172.0
8,-1,6162.0
5,-1,6099.0
5,2,6110.0
6,-1,6116.0
5,2,6133.0
6,3,6134.0
7,4,6132.0
8,5,6132.0
9,-1,6131.0
5,2,6101.0
6,3,6100.0
7,4,6100.0
8,-1,6109.0
5,2,6096.0
6,-1,6094.0
5,-1,6139.0
5,2,6158.0
6,3,6140.0
7,4,6140.0
8,5,6146.0
9,-1,6131.0
5,2,6171.0
6,3,6169.0
7,4,6175.0
8,5,6134.0
9,-1,6156.0
5,2,6135.0
6,3,6135.0
7,-1,6138.0
5,2,6102.0
6,3,6114.0
7,4,6107.0
8,5,6098.0
9,6,6086.0
10,7,6086.0
11,8,6080.0
12,9,6116.0
13,10,6074.0
14,11,6072.0
15,12,6072.0
16,13,6072.0
17,14,6072.0
18,-1,6108.0
5,2,6109.0
6,-1,6111.0
5,2,6138.0
6,3,6130.0
7,4,6130.0
8,-1,6135.0
5,2,6096.0
6,3,6095.0
7,-1,6116.0
5,2,6104.0
6,3,6103.0
7,4,6096.0
8,5,6129.0
9,6,6130.0
10,7,6114.0
11,-1,6114.0
5,2,6189.0
6,3,6189.0
7,-1,6189.0
5,2,6107.0
6,-1,6096.0
5,-1,6197.0
5,2,6102.0
6,-1,6094.0
5,2,6158.0
6,3,6126.0
7,4,6126.0
8,5,6126.0
9,-1,6147.0
5,2,6069.0
6,3,6069.0
7,4,6104.0
8,5,6087.0
9,6,6050.0
10,7,6050.0
11,8,6101.0
12,9,6070.0
13,10,6072.0
14,11,6122.0
15,12,6161.0
16,13,6133.0
17,14,6140.0
18,15,6195.0
19,16,6195.0
20,17,6195.0
21,18,6195.0
22,19,6195.0
23,20,6195.0
24,21,6195.0
25,22,6195.0
26,23,6195.0
27,24,6160.0
28,25,6170.0
29,26,6195.0
30,-1,6181.0
5,-1,6124.0
5,-1,6086.0
5,2,6121.0
6,3,6121.0
7,4,6137.0
8,-1,6137.0
5,-1,6104.0
5,2,6160.0
6,3,6139.0
7,4,6143.0
8,-1,6143.0
5,2,6178.0
6,-1,6158.0
5,2,6163.0
6,-1,6174.0
5,-1,6108.0
5,2,6117.0
6,3,6124.0
7,4,6124.0
8,5,6119.0
9,6,6117.0
10,-1,6117.0
5,2,6118.0
6,-1,6133.0
5,-1,6159.0
5,-1,6141.0
5,2,6069.0
6,3,6070.0
7,4,6100.0
8,5,6093.0
9,6,6154.0
10,7,6090.0
11,8,6087.0
12,9,6090.0
13,10,6072.0
14,11,6085.0
15,12,6094.0
16,13,6100.0
17,14,6124.0
18,15,6103.0
19,16,6170.0
20,17,6175.0
21,18,6176.0
22,19,6174.0
23,20,6174.0
24,21,6174.0
25,22,6195.0
26,-1,6194.0
5,2,6140.0
6,-1,6132.0
5,-1,6118.0
5,2,6119.0
6,3,6134.0
7,4,6131.0
8,-1,6132.0
5,2,6096.0
6,3,6081.0
7,4,6078.0
8,5,6087.0
9,6,6093.0
10,7,6173.0
11,8,6081.0
12,9,6094.0
13,10,6071.0
14,11,6072.0
15,12,6070.0
16,13,6093.0
17,14,6086.0
18,15,6149.0
19,16,6149.0
20,17,6149.0
21,18,6157.0
22,19,6157.0
23,20,6149.0
24,21,6157.0
25,22,6172.0
26,23,6179.0
27,24,6168.0
28,25,6162.0
29,26,6193.0
30,27,6193.0
31,28,6193.0
32,29,6193.0
33,30,6190.0
34,31,6192.0
35,32,6216.0
36,33,6177.0
37,-1,6211.0
5,-1,6151.0
5,2,6138.0
6,3,6137.0
7,4,6150.0
8,-1,6162.0
5,2,6125.0
6,3,6129.0
7,4,6130.0
8,5,6117.0
9,6,6109.0
10,7,6103.0
11,-1,6128.0
5,-1,6091.0
5,-1,6165.0
5,-1,6079.0
5,-1,6107.0
5,2,6122.0
6,3,6122.0
7,4,6116.0
8,-1,6116.0
5,-1,6107.0
5,-1,6133.0
5,2,6105.0
6,3,6105.0
7,4,6105.0
8,-1,6105.0
5,2,6158.0
6,3,6129.0
7,4,6129.0
8,5,6132.0
9,-1,6115.0
